# wavelength_nm   slope_a   correlation_r
    721.0000  +9.78786523e-01  +9.98411579e-01
    723.0000  +9.69887761e-01  +9.98407058e-01
    725.0000  +9.70632240e-01  +9.98139920e-01
    727.0000  +9.68559268e-01  +9.98256553e-01
    729.0000  +9.71919076e-01  +9.98774348e-01
    731.0000  +9.66640224e-01  +9.98382457e-01
    733.0000  +9.64920626e-01  +9.98223917e-01
    735.0000  +9.67018572e-01  +9.98276920e-01
    737.0000  +9.56778930e-01  +9.98095228e-01
    739.0000  +9.59600638e-01  +9.98578733e-01
    741.0000  +9.51185359e-01  +9.98628506e-01
    743.0000  +9.51332486e-01  +9.98315614e-01
    745.0000  +9.49967834e-01  +9.98215577e-01
    747.0000  +9.47867065e-01  +9.98004487e-01
    749.0000  +9.45082379e-01  +9.98019747e-01
    751.0000  +9.39037249e-01  +9.97989545e-01
    753.0000  +9.35113687e-01  +9.97816267e-01
    755.0000  +9.32706767e-01  +9.97738150e-01
    757.0000  +9.32053078e-01  +9.97884660e-01
    759.0000  +9.32578489e-01  +9.97937928e-01
    761.0000  +9.29683093e-01  +9.97850010e-01
    763.0000  +9.25560630e-01  +9.97715005e-01
    765.0000  +9.20527815e-01  +9.97522147e-01
    767.0000  +9.28843133e-01  +9.97927014e-01
    769.0000  +9.16080109e-01  +9.97387501e-01
    771.0000  +9.22495169e-01  +9.97779580e-01
    773.0000  +9.20190791e-01  +9.97639304e-01
    775.0000  +9.18256225e-01  +9.97862711e-01
    777.0000  +9.01615145e-01  +9.96863490e-01
    779.0000  +9.08502355e-01  +9.97257268e-01
    781.0000  +9.07089025e-01  +9.97298166e-01
    783.0000  +9.06360560e-01  +9.97384270e-01
    785.0000  +9.05303314e-01  +9.97280566e-01
    787.0000  +9.02564599e-01  +9.97176466e-01
    789.0000  +9.08946460e-01  +9.97314570e-01
    791.0000  +9.17620590e-01  +9.97745469e-01
    793.0000  +9.10977573e-01  +9.97909391e-01
    795.0000  +9.18498684e-01  +9.97861635e-01
    797.0000  +9.04556499e-01  +9.97343687e-01
    799.0000  +9.03154363e-01  +9.97199188e-01
    801.0000  +9.00290955e-01  +9.97370089e-01
    803.0000  +8.99078147e-01  +9.97342558e-01
    805.0000  +8.99638329e-01  +9.97531875e-01
    807.0000  +9.02234901e-01  +9.97357457e-01
    809.0000  +9.06573920e-01  +9.97844316e-01
    811.0000  +9.05161373e-01  +9.97516320e-01
    813.0000  +8.97906165e-01  +9.97372210e-01
    815.0000  +8.96678002e-01  +9.97375808e-01
    817.0000  +8.93015260e-01  +9.97344081e-01
    819.0000  +8.94781369e-01  +9.97492660e-01
    821.0000  +8.94244872e-01  +9.97678166e-01
    823.0000  +8.84384674e-01  +9.97525939e-01
    825.0000  +8.82373150e-01  +9.97194420e-01
    827.0000  +8.79584758e-01  +9.97081534e-01
    829.0000  +8.80184854e-01  +9.97063441e-01
    831.0000  +8.89754555e-01  +9.97577287e-01
    833.0000  +8.81548886e-01  +9.97364124e-01
    835.0000  +8.85537600e-01  +9.97388622e-01
    837.0000  +8.80687165e-01  +9.97218718e-01
    839.0000  +8.96629415e-01  +9.97648800e-01
    841.0000  +8.74404330e-01  +9.96943681e-01
    843.0000  +8.82545150e-01  +9.97250317e-01
    845.0000  +8.64760536e-01  +9.96595637e-01
    847.0000  +8.66410408e-01  +9.96904878e-01
