# wavelength_nm   slope_a   correlation_r
    665.0000  +1.06299222e+00  +9.99861828e-01
    667.0000  +1.06636563e+00  +9.99869297e-01
    669.0000  +1.05921703e+00  +9.99852403e-01
    671.0000  +1.06845993e+00  +9.99874359e-01
    673.0000  +1.05380223e+00  +9.99849948e-01
    675.0000  +1.05750106e+00  +9.99845811e-01
    677.0000  +1.05212893e+00  +9.99840199e-01
    679.0000  +1.05537687e+00  +9.99841681e-01
    681.0000  +1.05051548e+00  +9.99834348e-01
    683.0000  +1.04451971e+00  +9.99820080e-01
    685.0000  +1.04937045e+00  +9.99833244e-01
    687.0000  +1.04696443e+00  +9.99822067e-01
    689.0000  +1.04287408e+00  +9.99818126e-01
    691.0000  +1.04050046e+00  +9.99809493e-01
    693.0000  +1.04296626e+00  +9.99815653e-01
    695.0000  +1.04164554e+00  +9.99808643e-01
    697.0000  +1.03630105e+00  +9.99806854e-01
    699.0000  +1.04121802e+00  +9.99798967e-01
    701.0000  +1.03543901e+00  +9.99803800e-01
    703.0000  +1.03247339e+00  +9.99790944e-01
    705.0000  +1.02976568e+00  +9.99785949e-01
    707.0000  +1.03338073e+00  +9.99784558e-01
    709.0000  +1.03242868e+00  +9.99774071e-01
    711.0000  +1.02997710e+00  +9.99736455e-01
    713.0000  +1.03269491e+00  +9.99760869e-01
    715.0000  +1.03601192e+00  +9.99758301e-01
    717.0000  +1.02364493e+00  +9.99735208e-01
    719.0000  +1.02948987e+00  +9.99767307e-01
    721.0000  +1.02841737e+00  +9.99736441e-01
    723.0000  +1.01485448e+00  +9.99721005e-01
    725.0000  +1.02000188e+00  +9.99715033e-01
    727.0000  +1.01539515e+00  +9.99717230e-01
    729.0000  +1.01128697e+00  +9.99727554e-01
    731.0000  +1.01209859e+00  +9.99711573e-01
    733.0000  +1.01478993e+00  +9.99709226e-01
    735.0000  +1.01547317e+00  +9.99715427e-01
    737.0000  +1.00587956e+00  +9.99696536e-01
    739.0000  +1.00304012e+00  +9.99690055e-01
    741.0000  +9.97869463e-01  +9.99657560e-01
    743.0000  +9.97592337e-01  +9.99665283e-01
    745.0000  +9.99640193e-01  +9.99668252e-01
    747.0000  +9.97824054e-01  +9.99653392e-01
    749.0000  +9.96115131e-01  +9.99648786e-01
    751.0000  +9.90571949e-01  +9.99646171e-01
    753.0000  +9.86812209e-01  +9.99625758e-01
    755.0000  +9.85049213e-01  +9.99625045e-01
    757.0000  +9.83667342e-01  +9.99620288e-01
    759.0000  +9.85148264e-01  +9.99617548e-01
    761.0000  +9.82266507e-01  +9.99609358e-01
    763.0000  +9.79384407e-01  +9.99592288e-01
    765.0000  +9.76390469e-01  +9.99571179e-01
    767.0000  +9.85708832e-01  +9.99580008e-01
    769.0000  +9.72955077e-01  +9.99554424e-01
    771.0000  +9.79128089e-01  +9.99565690e-01
    773.0000  +9.74104083e-01  +9.99564536e-01
    775.0000  +9.72683175e-01  +9.99548774e-01
    777.0000  +9.61592650e-01  +9.99463332e-01
    779.0000  +9.66960169e-01  +9.99525397e-01
    781.0000  +9.64874523e-01  +9.99524084e-01
    783.0000  +9.65460627e-01  +9.99507614e-01
    785.0000  +9.63827044e-01  +9.99496206e-01
    787.0000  +9.59982923e-01  +9.99507132e-01
    789.0000  +9.63748223e-01  +9.99522842e-01
    791.0000  +9.67099862e-01  +9.99540951e-01
    793.0000  +9.60838395e-01  +9.99515093e-01
    795.0000  +9.69098377e-01  +9.99543087e-01
    797.0000  +9.57827795e-01  +9.99515054e-01
    799.0000  +9.59275152e-01  +9.99507280e-01
    801.0000  +9.55259602e-01  +9.99497400e-01
    803.0000  +9.54150117e-01  +9.99487567e-01
    805.0000  +9.53075128e-01  +9.99484669e-01
    807.0000  +9.56098158e-01  +9.99491716e-01
    809.0000  +9.55279217e-01  +9.99506573e-01
    811.0000  +9.55730703e-01  +9.99508178e-01
    813.0000  +9.49840334e-01  +9.99485027e-01
    815.0000  +9.47837465e-01  +9.99484649e-01
    817.0000  +9.45978413e-01  +9.99470052e-01
    819.0000  +9.53690626e-01  +9.99458675e-01
    821.0000  +9.44963555e-01  +9.99445943e-01
    823.0000  +9.38333759e-01  +9.99422247e-01
    825.0000  +9.37941531e-01  +9.99398998e-01
    827.0000  +9.34923310e-01  +9.99414955e-01
    829.0000  +9.35427892e-01  +9.99412860e-01
    831.0000  +9.39710317e-01  +9.99439264e-01
    833.0000  +9.39192824e-01  +9.99400456e-01
    835.0000  +9.38694504e-01  +9.99424120e-01
    837.0000  +9.35615969e-01  +9.99401934e-01
    839.0000  +9.53934310e-01  +9.99456043e-01
    841.0000  +9.30451245e-01  +9.99364197e-01
    843.0000  +9.39763414e-01  +9.99364287e-01
    845.0000  +9.25613562e-01  +9.99287253e-01
    847.0000  +9.24860126e-01  +9.99310299e-01
